online,旅游指南,2,http://pic.sogou.com/pic/searchList.jsp?keyword=%E6%97%85%E6%B8%B8%E6%8C%87%E5%8D%97&v=5&st=255&mode=255&policyType=0,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%97%85%E6%B8%B8%E6%8C%87%E5%8D%97
online,旅游指南,3,http://baike.sogou.com/m/fullLemma?lid=73912464&fromTitle=%E6%97%85%E6%B8%B8%E6%8C%87%E5%8D%97,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%97%85%E6%B8%B8%E6%8C%87%E5%8D%97
baidu,旅游指南,1,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%97%85%E6%B8%B8%E6%8C%87%E5%8D%97
baidu,旅游指南,2,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%97%85%E6%B8%B8%E6%8C%87%E5%8D%97
baidu,旅游指南,3,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%97%85%E6%B8%B8%E6%8C%87%E5%8D%97
test,刻舟求剑的寓意,1,http://hanyu.afanti100.com/hanyu/idiom/profile/d5d0609401269e29874362eceeef122d,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%88%BB%E8%88%9F%E6%B1%82%E5%89%91%E7%9A%84%E5%AF%93%E6%84%8F
test,刻舟求剑的寓意,2,https://zhidao.baidu.com/question/130616669,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%88%BB%E8%88%9F%E6%B1%82%E5%89%91%E7%9A%84%E5%AF%93%E6%84%8F
test,刻舟求剑的寓意,3,http://wenwen.sogou.com/z/q593808830.htm,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%88%BB%E8%88%9F%E6%B1%82%E5%89%91%E7%9A%84%E5%AF%93%E6%84%8F
online,刻舟求剑的寓意,1,http://hanyu.afanti100.com/hanyu/idiom/profile/d5d0609401269e29874362eceeef122d,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%88%BB%E8%88%9F%E6%B1%82%E5%89%91%E7%9A%84%E5%AF%93%E6%84%8F
online,刻舟求剑的寓意,2,http://baike.sogou.com/m/fullLemma?lid=20203&fromTitle=%E5%88%BB%E8%88%9F%E6%B1%82%E5%8A%8D,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%88%BB%E8%88%9F%E6%B1%82%E5%89%91%E7%9A%84%E5%AF%93%E6%84%8F
online,刻舟求剑的寓意,3,https://zhidao.baidu.com/question/130616669,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%88%BB%E8%88%9F%E6%B1%82%E5%89%91%E7%9A%84%E5%AF%93%E6%84%8F
baidu,刻舟求剑的寓意,1,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%88%BB%E8%88%9F%E6%B1%82%E5%89%91%E7%9A%84%E5%AF%93%E6%84%8F
baidu,刻舟求剑的寓意,2,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%88%BB%E8%88%9F%E6%B1%82%E5%89%91%E7%9A%84%E5%AF%93%E6%84%8F
baidu,刻舟求剑的寓意,3,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%88%BB%E8%88%9F%E6%B1%82%E5%89%91%E7%9A%84%E5%AF%93%E6%84%8F
test,苏交集团简介,1,http://baike.sogou.com/m/fullLemma?lid=66184839&fromTitle=%E8%8B%8F%E4%BA%A4%E7%A7%91,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E8%8B%8F%E4%BA%A4%E9%9B%86%E5%9B%A2%E7%AE%80%E4%BB%8B
test,苏交集团简介,2,http://wap-hint/,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E8%8B%8F%E4%BA%A4%E9%9B%86%E5%9B%A2%E7%AE%80%E4%BB%8B
test,苏交集团简介,3,http://www.jsti.com/,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E8%8B%8F%E4%BA%A4%E9%9B%86%E5%9B%A2%E7%AE%80%E4%BB%8B
online,苏交集团简介,1,https://baike.baidu.com/item/%E6%B1%9F%E8%8B%8F%E4%BA%A4%E9%80%9A%E6%8E%A7%E8%82%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E8%8B%8F%E4%BA%A4%E9%9B%86%E5%9B%A2%E7%AE%80%E4%BB%8B
online,苏交集团简介,2,http://mp.weixin.qq.com/count/oIWsFt_azX6QjZ2mm2LmJunr0ML4/2651180623/5,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E8%8B%8F%E4%BA%A4%E9%9B%86%E5%9B%A2%E7%AE%80%E4%BB%8B
online,苏交集团简介,3,http://mp.weixin.qq.com/count/oIWsFt0woa4oxpScEUPf9C8C-TPE/2654060698/2|http://mp.weixin.qq.com/count/oIWsFtxrfTSvO48X90GYDCXELItc/2247486168/1|,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E8%8B%8F%E4%BA%A4%E9%9B%86%E5%9B%A2%E7%AE%80%E4%BB%8B
baidu,苏交集团简介,1,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E8%8B%8F%E4%BA%A4%E9%9B%86%E5%9B%A2%E7%AE%80%E4%BB%8B
baidu,苏交集团简介,2,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E8%8B%8F%E4%BA%A4%E9%9B%86%E5%9B%A2%E7%AE%80%E4%BB%8B
baidu,苏交集团简介,3,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E8%8B%8F%E4%BA%A4%E9%9B%86%E5%9B%A2%E7%AE%80%E4%BB%8B
test,钱穆著作,1,http://baike.sogou.com/m/fullLemma?lid=66099&fromTitle=%E9%92%B1%E7%A9%86,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E9%92%B1%E7%A9%86%E8%91%97%E4%BD%9C
test,钱穆著作,2,https://baijiahao.baidu.com/s?id=1568896436743844&wfr=spider&for=pc,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E9%92%B1%E7%A9%86%E8%91%97%E4%BD%9C
test,钱穆著作,3,http://wenwen.sogou.com/z/q748615947.htm,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E9%92%B1%E7%A9%86%E8%91%97%E4%BD%9C
online,钱穆著作,1,http://baike.sogou.com/m/fullLemma?lid=66099&fromTitle=%E9%92%B1%E7%A9%86,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E9%92%B1%E7%A9%86%E8%91%97%E4%BD%9C
online,钱穆著作,2,http://m.sohu.com/a/55178594_377438,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E9%92%B1%E7%A9%86%E8%91%97%E4%BD%9C
online,钱穆著作,3,https://baijiahao.baidu.com/s?id=1568896436743844&wfr=spider&for=pc,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E9%92%B1%E7%A9%86%E8%91%97%E4%BD%9C
baidu,钱穆著作,1,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E9%92%B1%E7%A9%86%E8%91%97%E4%BD%9C
baidu,钱穆著作,2,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E9%92%B1%E7%A9%86%E8%91%97%E4%BD%9C
baidu,钱穆著作,3,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E9%92%B1%E7%A9%86%E8%91%97%E4%BD%9C
test,广州积分入户,1,http://sa.sogou.com/sgsearch/sgs_tc_news.php?req=PJztnjrdjG4tlXp_bGCZy4wIncI3F4xPFKG4BTZ0EiJRLrmAhq85_4-WeDtfmI8w&user_type=1,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%B9%BF%E5%B7%9E%E7%A7%AF%E5%88%86%E5%85%A5%E6%88%B7
test,广州积分入户,2,http://mp.weixin.qq.com/count/oIWsFt1yieTb_HdQlPTjmqkt1gZI/2650364476/1,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%B9%BF%E5%B7%9E%E7%A7%AF%E5%88%86%E5%85%A5%E6%88%B7
test,广州积分入户,3,http://mp.weixin.qq.com/count/oIWsFt4KqNQecXgsbciOPqh3Bhzg/2247484601/3|http://mp.weixin.qq.com/count/oIWsFt94HAVzt6iyY1inmSHTRajk/2247490498/1|,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%B9%BF%E5%B7%9E%E7%A7%AF%E5%88%86%E5%85%A5%E6%88%B7
online,广州积分入户,1,http://sa.sogou.com/sgsearch/sgs_tc_news.php?req=Mc7XJ8WxfELjW63EfplVitS3dP0z5LVU3s5qZQF8ZxgkUZ2NC8TUeqgZnIcGdtBn&user_type=1,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%B9%BF%E5%B7%9E%E7%A7%AF%E5%88%86%E5%85%A5%E6%88%B7
online,广州积分入户,2,http://mp.weixin.qq.com/count/oIWsFt1yieTb_HdQlPTjmqkt1gZI/2650364476/1,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%B9%BF%E5%B7%9E%E7%A7%AF%E5%88%86%E5%85%A5%E6%88%B7
online,广州积分入户,3,http://mp.weixin.qq.com/count/oIWsFt4KqNQecXgsbciOPqh3Bhzg/2247484601/3|http://mp.weixin.qq.com/count/oIWsFt94HAVzt6iyY1inmSHTRajk/2247490498/1|,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%B9%BF%E5%B7%9E%E7%A7%AF%E5%88%86%E5%85%A5%E6%88%B7
baidu,广州积分入户,1,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%B9%BF%E5%B7%9E%E7%A7%AF%E5%88%86%E5%85%A5%E6%88%B7
baidu,广州积分入户,2,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%B9%BF%E5%B7%9E%E7%A7%AF%E5%88%86%E5%85%A5%E6%88%B7
baidu,广州积分入户,3,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E5%B9%BF%E5%B7%9E%E7%A7%AF%E5%88%86%E5%85%A5%E6%88%B7
test,李嘉诚简介,1,http://baike.sogou.com/m/fullLemma?lid=60452&fromTitle=%E6%9D%8E%E5%98%89%E8%AA%A0,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%9D%8E%E5%98%89%E8%AF%9A%E7%AE%80%E4%BB%8B
test,李嘉诚简介,2,http://m.gerenjianli.com/Mingren/02/ee0i6g97t958k99.html,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%9D%8E%E5%98%89%E8%AF%9A%E7%AE%80%E4%BB%8B
test,李嘉诚简介,3,http://www.todayonhistory.com/people/201606/15312.html,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%9D%8E%E5%98%89%E8%AF%9A%E7%AE%80%E4%BB%8B
online,李嘉诚简介,1,http://baike.sogou.com/m/fullLemma?lid=60452&fromTitle=%E6%9D%8E%E5%98%89%E8%AF%9A,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%9D%8E%E5%98%89%E8%AF%9A%E7%AE%80%E4%BB%8B
online,李嘉诚简介,2,http://m.gerenjianli.com/Mingren/02/ee0i6g97t958k99.html,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%9D%8E%E5%98%89%E8%AF%9A%E7%AE%80%E4%BB%8B
online,李嘉诚简介,3,http://www.todayonhistory.com/people/201606/15312.html,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%9D%8E%E5%98%89%E8%AF%9A%E7%AE%80%E4%BB%8B
baidu,李嘉诚简介,1,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%9D%8E%E5%98%89%E8%AF%9A%E7%AE%80%E4%BB%8B
baidu,李嘉诚简介,2,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%9D%8E%E5%98%89%E8%AF%9A%E7%AE%80%E4%BB%8B
baidu,李嘉诚简介,3,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%9D%8E%E5%98%89%E8%AF%9A%E7%AE%80%E4%BB%8B
test,10691009是什么电话,1,http://www.cnr.cn/tech/techgd/20150323/t20150323_518092777.shtml,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=10691009%E6%98%AF%E4%BB%80%E4%B9%88%E7%94%B5%E8%AF%9D
test,10691009是什么电话,2,http://m.people.cn/,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=10691009%E6%98%AF%E4%BB%80%E4%B9%88%E7%94%B5%E8%AF%9D
test,10691009是什么电话,3,http://news.cntv.cn/2013/09/01/ARTI1378037780608392.shtml,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=10691009%E6%98%AF%E4%BB%80%E4%B9%88%E7%94%B5%E8%AF%9D
online,10691009是什么电话,1,http://www.cnr.cn/tech/techgd/20150323/t20150323_518092777.shtml,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=10691009%E6%98%AF%E4%BB%80%E4%B9%88%E7%94%B5%E8%AF%9D
online,10691009是什么电话,2,http://m.people.cn/,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=10691009%E6%98%AF%E4%BB%80%E4%B9%88%E7%94%B5%E8%AF%9D
online,10691009是什么电话,3,http://www.cnr.cn/zgxc/gundong/20181114/t20181114_524415337.shtml,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=10691009%E6%98%AF%E4%BB%80%E4%B9%88%E7%94%B5%E8%AF%9D
baidu,10691009是什么电话,1,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=10691009%E6%98%AF%E4%BB%80%E4%B9%88%E7%94%B5%E8%AF%9D
baidu,10691009是什么电话,2,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=10691009%E6%98%AF%E4%BB%80%E4%B9%88%E7%94%B5%E8%AF%9D
baidu,10691009是什么电话,3,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=10691009%E6%98%AF%E4%BB%80%E4%B9%88%E7%94%B5%E8%AF%9D
test,标新立异,1,http://hanyu.afanti100.com/hanyu/idiom/profile/e3d8428f1cd6c39444bd1945ea3ce8ea,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%A0%87%E6%96%B0%E7%AB%8B%E5%BC%82
test,标新立异,2,http://wenwen.sogou.com/z/q771940832.htm,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%A0%87%E6%96%B0%E7%AB%8B%E5%BC%82
test,标新立异,3,http://wenwen.sogou.com/z/q655690386.htm,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%A0%87%E6%96%B0%E7%AB%8B%E5%BC%82
online,标新立异,1,http://hanyu.afanti100.com/hanyu/idiom/profile/e3d8428f1cd6c39444bd1945ea3ce8ea,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%A0%87%E6%96%B0%E7%AB%8B%E5%BC%82
online,标新立异,2,http://baike.sogou.com/m/fullLemma?lid=75620&fromTitle=%E6%A0%87%E6%96%B0%E7%AB%8B%E5%BC%82,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%A0%87%E6%96%B0%E7%AB%8B%E5%BC%82
online,标新立异,3,http://wenwen.sogou.com/z/q771940832.htm,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%A0%87%E6%96%B0%E7%AB%8B%E5%BC%82
baidu,标新立异,1,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%A0%87%E6%96%B0%E7%AB%8B%E5%BC%82
baidu,标新立异,2,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%A0%87%E6%96%B0%E7%AB%8B%E5%BC%82
baidu,标新立异,3,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=%E6%A0%87%E6%96%B0%E7%AB%8B%E5%BC%82
test,casio,1,http://m.casio.com.cn/,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=casio
test,casio,2,http://gouwu.sogou.com/shop?query=casio&p=40251500&attr=1150783,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=casio
test,casio,3,http://baike.sogou.com/m/fullLemma?lid=279486&fromTitle=Casio,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=casio
online,casio,1,http://m.casio.com.cn/,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=casio
online,casio,2,http://gouwu.sogou.com/shop?query=casio&p=40251500&attr=1150783,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=casio
online,casio,3,http://i.xbiao.com/casio/,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=casio
baidu,casio,1,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=casio
baidu,casio,2,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=casio
baidu,casio,3,baiduurl,http://task.www.sogou.com/getsnapshot?cmd=show&type=mtt_snapshotaddr&wap=1&mtt_task_id=46393&query=casio
